,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167
20,67488,65112,63800,63265,63646,65013,68033,72967,79980,79815,78985,78637,75947,79046,80096,79945,80435,78514,76783,74042,71490,68713,67515,68956,65738,63156,61788,61230,61695,63070,65879,70398,77484,79367,79026,77749,74568,76940,77628,77201,77339,75177,73222,70819,68922,66134,65328,67155,63772,61232,59775,59183,59395,60245,61336,62496,64935,65119,65370,64683,62771,63546,63708,63712,63760,63720,64352,63434,62342,60896,60952,62533,59645,57194,55840,55339,55734,56512,57185,57361,57004,54526,53955,52535,51810,52498,52331,53892,57034,59988,62157,61913,61057,60083,60259,60776,57931,55620,54655,54553,55335,57527,61556,67487,75047,74827,73319,70572,66809,68251,68274,69101,71796,72051,72147,70447,68668,66403,65251,66605,63269,60853,59678,59224,59687,61221,64409,68914,76518,78892,79190,78616,75662,77282,77661,77476,77820,75725,74593,72333,70176,67293,66103,67662,64295,62087,61047,60744,61417,63002,66366,71362,77213,76086,73562,70505,66163,68380,70410,72666,74825,74465,74186,72550,71004,68628,67451,68809
21,65738,63156,61788,61230,61695,63070,65879,70398,77484,79367,79026,77749,74568,76940,77628,77201,77339,75177,73222,70819,68922,66134,65328,67155,63772,61232,59775,59183,59395,60245,61336,62496,64935,65119,65370,64683,62771,63546,63708,63712,63760,63720,64352,63434,62342,60896,60952,62533,59645,57194,55840,55339,55734,56512,57185,57361,57004,54526,53955,52535,51810,52498,52331,53892,57034,59988,62157,61913,61057,60083,60259,60776,57931,55620,54655,54553,55335,57527,61556,67487,75047,74827,73319,70572,66809,68251,68274,69101,71796,72051,72147,70447,68668,66403,65251,66605,63269,60853,59678,59224,59687,61221,64409,68914,76518,78892,79190,78616,75662,77282,77661,77476,77820,75725,74593,72333,70176,67293,66103,67662,64295,62087,61047,60744,61417,63002,66366,71362,77213,76086,73562,70505,66163,68380,70410,72666,74825,74465,74186,72550,71004,68628,67451,68809,65455,63150,61882,61433,62120,63827,66844,71727,77571,77553,77723,78198,76435,78162,78259,78863,80655,80279,79639,77501,75061,71958,70951,72623
22,63772,61232,59775,59183,59395,60245,61336,62496,64935,65119,65370,64683,62771,63546,63708,63712,63760,63720,64352,63434,62342,60896,60952,62533,59645,57194,55840,55339,55734,56512,57185,57361,57004,54526,53955,52535,51810,52498,52331,53892,57034,59988,62157,61913,61057,60083,60259,60776,57931,55620,54655,54553,55335,57527,61556,67487,75047,74827,73319,70572,66809,68251,68274,69101,71796,72051,72147,70447,68668,66403,65251,66605,63269,60853,59678,59224,59687,61221,64409,68914,76518,78892,79190,78616,75662,77282,77661,77476,77820,75725,74593,72333,70176,67293,66103,67662,64295,62087,61047,60744,61417,63002,66366,71362,77213,76086,73562,70505,66163,68380,70410,72666,74825,74465,74186,72550,71004,68628,67451,68809,65455,63150,61882,61433,62120,63827,66844,71727,77571,77553,77723,78198,76435,78162,78259,78863,80655,80279,79639,77501,75061,71958,70951,72623,69780,67571,66579,66021,66442,67779,71045,76274,83375,83971,82411,79294,74777,76298,77004,77943,80841,80764,79565,77089,74748,71618,70525,72421
23,59645,57194,55840,55339,55734,56512,57185,57361,57004,54526,53955,52535,51810,52498,52331,53892,57034,59988,62157,61913,61057,60083,60259,60776,57931,55620,54655,54553,55335,57527,61556,67487,75047,74827,73319,70572,66809,68251,68274,69101,71796,72051,72147,70447,68668,66403,65251,66605,63269,60853,59678,59224,59687,61221,64409,68914,76518,78892,79190,78616,75662,77282,77661,77476,77820,75725,74593,72333,70176,67293,66103,67662,64295,62087,61047,60744,61417,63002,66366,71362,77213,76086,73562,70505,66163,68380,70410,72666,74825,74465,74186,72550,71004,68628,67451,68809,65455,63150,61882,61433,62120,63827,66844,71727,77571,77553,77723,78198,76435,78162,78259,78863,80655,80279,79639,77501,75061,71958,70951,72623,69780,67571,66579,66021,66442,67779,71045,76274,83375,83971,82411,79294,74777,76298,77004,77943,80841,80764,79565,77089,74748,71618,70525,72421,69215,66916,65273,64328,64190,64596,65730,67051,68962,68293,68485,67032,63873,63375,62700,62412,63702,65032,66689,66367,65222,63758,63807,65812
24,57931,55620,54655,54553,55335,57527,61556,67487,75047,74827,73319,70572,66809,68251,68274,69101,71796,72051,72147,70447,68668,66403,65251,66605,63269,60853,59678,59224,59687,61221,64409,68914,76518,78892,79190,78616,75662,77282,77661,77476,77820,75725,74593,72333,70176,67293,66103,67662,64295,62087,61047,60744,61417,63002,66366,71362,77213,76086,73562,70505,66163,68380,70410,72666,74825,74465,74186,72550,71004,68628,67451,68809,65455,63150,61882,61433,62120,63827,66844,71727,77571,77553,77723,78198,76435,78162,78259,78863,80655,80279,79639,77501,75061,71958,70951,72623,69780,67571,66579,66021,66442,67779,71045,76274,83375,83971,82411,79294,74777,76298,77004,77943,80841,80764,79565,77089,74748,71618,70525,72421,69215,66916,65273,64328,64190,64596,65730,67051,68962,68293,68485,67032,63873,63375,62700,62412,63702,65032,66689,66367,65222,63758,63807,65812,63063,60686,59311,58658,58753,59316,60052,60226,59470,56512,56160,54799,53442,53654,54675,56264,58663,61311,63574,63246,62475,61139,61139,61412
25,63269,60853,59678,59224,59687,61221,64409,68914,76518,78892,79190,78616,75662,77282,77661,77476,77820,75725,74593,72333,70176,67293,66103,67662,64295,62087,61047,60744,61417,63002,66366,71362,77213,76086,73562,70505,66163,68380,70410,72666,74825,74465,74186,72550,71004,68628,67451,68809,65455,63150,61882,61433,62120,63827,66844,71727,77571,77553,77723,78198,76435,78162,78259,78863,80655,80279,79639,77501,75061,71958,70951,72623,69780,67571,66579,66021,66442,67779,71045,76274,83375,83971,82411,79294,74777,76298,77004,77943,80841,80764,79565,77089,74748,71618,70525,72421,69215,66916,65273,64328,64190,64596,65730,67051,68962,68293,68485,67032,63873,63375,62700,62412,63702,65032,66689,66367,65222,63758,63807,65812,63063,60686,59311,58658,58753,59316,60052,60226,59470,56512,56160,54799,53442,53654,54675,56264,58663,61311,63574,63246,62475,61139,61139,61412,58524,56248,55253,55057,55706,57378,61185,66789,75385,77878,77725,76770,73442,75317,75910,76213,76934,75345,74503,72390,70181,67545,66602,68340
26,64295,62087,61047,60744,61417,63002,66366,71362,77213,76086,73562,70505,66163,68380,70410,72666,74825,74465,74186,72550,71004,68628,67451,68809,65455,63150,61882,61433,62120,63827,66844,71727,77571,77553,77723,78198,76435,78162,78259,78863,80655,80279,79639,77501,75061,71958,70951,72623,69780,67571,66579,66021,66442,67779,71045,76274,83375,83971,82411,79294,74777,76298,77004,77943,80841,80764,79565,77089,74748,71618,70525,72421,69215,66916,65273,64328,64190,64596,65730,67051,68962,68293,68485,67032,63873,63375,62700,62412,63702,65032,66689,66367,65222,63758,63807,65812,63063,60686,59311,58658,58753,59316,60052,60226,59470,56512,56160,54799,53442,53654,54675,56264,58663,61311,63574,63246,62475,61139,61139,61412,58524,56248,55253,55057,55706,57378,61185,66789,75385,77878,77725,76770,73442,75317,75910,76213,76934,75345,74503,72390,70181,67545,66602,68340,65398,63177,62387,62188,63011,64922,68534,74087,80454,79397,77763,75338,71043,73617,75097,76754,80076,80457,80267,77971,75279,72091,70533,72173
27,65455,63150,61882,61433,62120,63827,66844,71727,77571,77553,77723,78198,76435,78162,78259,78863,80655,80279,79639,77501,75061,71958,70951,72623,69780,67571,66579,66021,66442,67779,71045,76274,83375,83971,82411,79294,74777,76298,77004,77943,80841,80764,79565,77089,74748,71618,70525,72421,69215,66916,65273,64328,64190,64596,65730,67051,68962,68293,68485,67032,63873,63375,62700,62412,63702,65032,66689,66367,65222,63758,63807,65812,63063,60686,59311,58658,58753,59316,60052,60226,59470,56512,56160,54799,53442,53654,54675,56264,58663,61311,63574,63246,62475,61139,61139,61412,58524,56248,55253,55057,55706,57378,61185,66789,75385,77878,77725,76770,73442,75317,75910,76213,76934,75345,74503,72390,70181,67545,66602,68340,65398,63177,62387,62188,63011,64922,68534,74087,80454,79397,77763,75338,71043,73617,75097,76754,80076,80457,80267,77971,75279,72091,70533,72173,68968,66924,65714,65306,65740,67253,70596,75938,82594,81774,79189,75953,71348,73246,74543,76211,79330,78526,77673,75730,73663,70609,69184,70774
28,69780,67571,66579,66021,66442,67779,71045,76274,83375,83971,82411,79294,74777,76298,77004,77943,80841,80764,79565,77089,74748,71618,70525,72421,69215,66916,65273,64328,64190,64596,65730,67051,68962,68293,68485,67032,63873,63375,62700,62412,63702,65032,66689,66367,65222,63758,63807,65812,63063,60686,59311,58658,58753,59316,60052,60226,59470,56512,56160,54799,53442,53654,54675,56264,58663,61311,63574,63246,62475,61139,61139,61412,58524,56248,55253,55057,55706,57378,61185,66789,75385,77878,77725,76770,73442,75317,75910,76213,76934,75345,74503,72390,70181,67545,66602,68340,65398,63177,62387,62188,63011,64922,68534,74087,80454,79397,77763,75338,71043,73617,75097,76754,80076,80457,80267,77971,75279,72091,70533,72173,68968,66924,65714,65306,65740,67253,70596,75938,82594,81774,79189,75953,71348,73246,74543,76211,79330,78526,77673,75730,73663,70609,69184,70774,67451,65300,64010,63712,64398,66053,69180,74269,80547,80804,79491,76612,71705,73261,74066,75051,77695,78155,78405,76426,74114,70910,69608,71251
29,69215,66916,65273,64328,64190,64596,65730,67051,68962,68293,68485,67032,63873,63375,62700,62412,63702,65032,66689,66367,65222,63758,63807,65812,63063,60686,59311,58658,58753,59316,60052,60226,59470,56512,56160,54799,53442,53654,54675,56264,58663,61311,63574,63246,62475,61139,61139,61412,58524,56248,55253,55057,55706,57378,61185,66789,75385,77878,77725,76770,73442,75317,75910,76213,76934,75345,74503,72390,70181,67545,66602,68340,65398,63177,62387,62188,63011,64922,68534,74087,80454,79397,77763,75338,71043,73617,75097,76754,80076,80457,80267,77971,75279,72091,70533,72173,68968,66924,65714,65306,65740,67253,70596,75938,82594,81774,79189,75953,71348,73246,74543,76211,79330,78526,77673,75730,73663,70609,69184,70774,67451,65300,64010,63712,64398,66053,69180,74269,80547,80804,79491,76612,71705,73261,74066,75051,77695,78155,78405,76426,74114,70910,69608,71251,68216,65756,64409,63971,64415,66037,69276,74179,80617,80698,79390,77084,72747,75086,75721,75846,77153,75645,74947,73061,71066,68248,67078,68848
30,63063,60686,59311,58658,58753,59316,60052,60226,59470,56512,56160,54799,53442,53654,54675,56264,58663,61311,63574,63246,62475,61139,61139,61412,58524,56248,55253,55057,55706,57378,61185,66789,75385,77878,77725,76770,73442,75317,75910,76213,76934,75345,74503,72390,70181,67545,66602,68340,65398,63177,62387,62188,63011,64922,68534,74087,80454,79397,77763,75338,71043,73617,75097,76754,80076,80457,80267,77971,75279,72091,70533,72173,68968,66924,65714,65306,65740,67253,70596,75938,82594,81774,79189,75953,71348,73246,74543,76211,79330,78526,77673,75730,73663,70609,69184,70774,67451,65300,64010,63712,64398,66053,69180,74269,80547,80804,79491,76612,71705,73261,74066,75051,77695,78155,78405,76426,74114,70910,69608,71251,68216,65756,64409,63971,64415,66037,69276,74179,80617,80698,79390,77084,72747,75086,75721,75846,77153,75645,74947,73061,71066,68248,67078,68848,65727,63406,61914,61347,61382,62053,63132,64437,66340,65588,65570,64197,61002,61068,60734,61080,62464,63239,64778,64357,63543,61999,61850,63317
31,58524,56248,55253,55057,55706,57378,61185,66789,75385,77878,77725,76770,73442,75317,75910,76213,76934,75345,74503,72390,70181,67545,66602,68340,65398,63177,62387,62188,63011,64922,68534,74087,80454,79397,77763,75338,71043,73617,75097,76754,80076,80457,80267,77971,75279,72091,70533,72173,68968,66924,65714,65306,65740,67253,70596,75938,82594,81774,79189,75953,71348,73246,74543,76211,79330,78526,77673,75730,73663,70609,69184,70774,67451,65300,64010,63712,64398,66053,69180,74269,80547,80804,79491,76612,71705,73261,74066,75051,77695,78155,78405,76426,74114,70910,69608,71251,68216,65756,64409,63971,64415,66037,69276,74179,80617,80698,79390,77084,72747,75086,75721,75846,77153,75645,74947,73061,71066,68248,67078,68848,65727,63406,61914,61347,61382,62053,63132,64437,66340,65588,65570,64197,61002,61068,60734,61080,62464,63239,64778,64357,63543,61999,61850,63317,60243,57738,56259,55858,56199,56940,57861,58175,58234,56832,56521,54661,52645,52538,52984,54708,57776,60847,63690,63698,63191,62180,62370,62459
32,65398,63177,62387,62188,63011,64922,68534,74087,80454,79397,77763,75338,71043,73617,75097,76754,80076,80457,80267,77971,75279,72091,70533,72173,68968,66924,65714,65306,65740,67253,70596,75938,82594,81774,79189,75953,71348,73246,74543,76211,79330,78526,77673,75730,73663,70609,69184,70774,67451,65300,64010,63712,64398,66053,69180,74269,80547,80804,79491,76612,71705,73261,74066,75051,77695,78155,78405,76426,74114,70910,69608,71251,68216,65756,64409,63971,64415,66037,69276,74179,80617,80698,79390,77084,72747,75086,75721,75846,77153,75645,74947,73061,71066,68248,67078,68848,65727,63406,61914,61347,61382,62053,63132,64437,66340,65588,65570,64197,61002,61068,60734,61080,62464,63239,64778,64357,63543,61999,61850,63317,60243,57738,56259,55858,56199,56940,57861,58175,58234,56832,56521,54661,52645,52538,52984,54708,57776,60847,63690,63698,63191,62180,62370,62459,59736,57677,56634,56603,57523,59889,63931,70277,77225,76706,75453,72869,68814,70947,72177,73804,76973,77850,77950,75869,73494,70473,68796,70209
33,68968,66924,65714,65306,65740,67253,70596,75938,82594,81774,79189,75953,71348,73246,74543,76211,79330,78526,77673,75730,73663,70609,69184,70774,67451,65300,64010,63712,64398,66053,69180,74269,80547,80804,79491,76612,71705,73261,74066,75051,77695,78155,78405,76426,74114,70910,69608,71251,68216,65756,64409,63971,64415,66037,69276,74179,80617,80698,79390,77084,72747,75086,75721,75846,77153,75645,74947,73061,71066,68248,67078,68848,65727,63406,61914,61347,61382,62053,63132,64437,66340,65588,65570,64197,61002,61068,60734,61080,62464,63239,64778,64357,63543,61999,61850,63317,60243,57738,56259,55858,56199,56940,57861,58175,58234,56832,56521,54661,52645,52538,52984,54708,57776,60847,63690,63698,63191,62180,62370,62459,59736,57677,56634,56603,57523,59889,63931,70277,77225,76706,75453,72869,68814,70947,72177,73804,76973,77850,77950,75869,73494,70473,68796,70209,67085,64782,63449,63153,63819,65321,68668,73701,79114,77595,75749,72623,68304,69667,70373,71438,74391,75059,75300,73646,71901,69341,67869,69387
34,67451,65300,64010,63712,64398,66053,69180,74269,80547,80804,79491,76612,71705,73261,74066,75051,77695,78155,78405,76426,74114,70910,69608,71251,68216,65756,64409,63971,64415,66037,69276,74179,80617,80698,79390,77084,72747,75086,75721,75846,77153,75645,74947,73061,71066,68248,67078,68848,65727,63406,61914,61347,61382,62053,63132,64437,66340,65588,65570,64197,61002,61068,60734,61080,62464,63239,64778,64357,63543,61999,61850,63317,60243,57738,56259,55858,56199,56940,57861,58175,58234,56832,56521,54661,52645,52538,52984,54708,57776,60847,63690,63698,63191,62180,62370,62459,59736,57677,56634,56603,57523,59889,63931,70277,77225,76706,75453,72869,68814,70947,72177,73804,76973,77850,77950,75869,73494,70473,68796,70209,67085,64782,63449,63153,63819,65321,68668,73701,79114,77595,75749,72623,68304,69667,70373,71438,74391,75059,75300,73646,71901,69341,67869,69387,65947,63684,62488,62060,62517,63908,66808,71257,76269,75338,73473,70300,66403,67396,67081,66521,66982,66143,67017,66317,65511,63838,62962,64221
35,68216,65756,64409,63971,64415,66037,69276,74179,80617,80698,79390,77084,72747,75086,75721,75846,77153,75645,74947,73061,71066,68248,67078,68848,65727,63406,61914,61347,61382,62053,63132,64437,66340,65588,65570,64197,61002,61068,60734,61080,62464,63239,64778,64357,63543,61999,61850,63317,60243,57738,56259,55858,56199,56940,57861,58175,58234,56832,56521,54661,52645,52538,52984,54708,57776,60847,63690,63698,63191,62180,62370,62459,59736,57677,56634,56603,57523,59889,63931,70277,77225,76706,75453,72869,68814,70947,72177,73804,76973,77850,77950,75869,73494,70473,68796,70209,67085,64782,63449,63153,63819,65321,68668,73701,79114,77595,75749,72623,68304,69667,70373,71438,74391,75059,75300,73646,71901,69341,67869,69387,65947,63684,62488,62060,62517,63908,66808,71257,76269,75338,73473,70300,66403,67396,67081,66521,66982,66143,67017,66317,65511,63838,62962,64221,61009,58357,56446,55543,55377,55750,56070,55634,54229,52072,51246,49951,49186,49002,49931,51269,53055,54836,56799,56936,56542,55733,56226,56776
36,65727,63406,61914,61347,61382,62053,63132,64437,66340,65588,65570,64197,61002,61068,60734,61080,62464,63239,64778,64357,63543,61999,61850,63317,60243,57738,56259,55858,56199,56940,57861,58175,58234,56832,56521,54661,52645,52538,52984,54708,57776,60847,63690,63698,63191,62180,62370,62459,59736,57677,56634,56603,57523,59889,63931,70277,77225,76706,75453,72869,68814,70947,72177,73804,76973,77850,77950,75869,73494,70473,68796,70209,67085,64782,63449,63153,63819,65321,68668,73701,79114,77595,75749,72623,68304,69667,70373,71438,74391,75059,75300,73646,71901,69341,67869,69387,65947,63684,62488,62060,62517,63908,66808,71257,76269,75338,73473,70300,66403,67396,67081,66521,66982,66143,67017,66317,65511,63838,62962,64221,61009,58357,56446,55543,55377,55750,56070,55634,54229,52072,51246,49951,49186,49002,49931,51269,53055,54836,56799,56936,56542,55733,56226,56776,54231,51733,50318,49784,49926,50789,51619,51959,50190,45789,43264,41237,40134,39720,40254,42320,45879,49395,52477,53075,53261,53444,54192,54836
37,60243,57738,56259,55858,56199,56940,57861,58175,58234,56832,56521,54661,52645,52538,52984,54708,57776,60847,63690,63698,63191,62180,62370,62459,59736,57677,56634,56603,57523,59889,63931,70277,77225,76706,75453,72869,68814,70947,72177,73804,76973,77850,77950,75869,73494,70473,68796,70209,67085,64782,63449,63153,63819,65321,68668,73701,79114,77595,75749,72623,68304,69667,70373,71438,74391,75059,75300,73646,71901,69341,67869,69387,65947,63684,62488,62060,62517,63908,66808,71257,76269,75338,73473,70300,66403,67396,67081,66521,66982,66143,67017,66317,65511,63838,62962,64221,61009,58357,56446,55543,55377,55750,56070,55634,54229,52072,51246,49951,49186,49002,49931,51269,53055,54836,56799,56936,56542,55733,56226,56776,54231,51733,50318,49784,49926,50789,51619,51959,50190,45789,43264,41237,40134,39720,40254,42320,45879,49395,52477,53075,53261,53444,54192,54836,52184,50033,48830,48410,48751,49611,50609,50869,49523,46684,45923,44249,43073,42821,43324,45426,48750,52258,55185,55686,55445,55013,55383,55519
38,59736,57677,56634,56603,57523,59889,63931,70277,77225,76706,75453,72869,68814,70947,72177,73804,76973,77850,77950,75869,73494,70473,68796,70209,67085,64782,63449,63153,63819,65321,68668,73701,79114,77595,75749,72623,68304,69667,70373,71438,74391,75059,75300,73646,71901,69341,67869,69387,65947,63684,62488,62060,62517,63908,66808,71257,76269,75338,73473,70300,66403,67396,67081,66521,66982,66143,67017,66317,65511,63838,62962,64221,61009,58357,56446,55543,55377,55750,56070,55634,54229,52072,51246,49951,49186,49002,49931,51269,53055,54836,56799,56936,56542,55733,56226,56776,54231,51733,50318,49784,49926,50789,51619,51959,50190,45789,43264,41237,40134,39720,40254,42320,45879,49395,52477,53075,53261,53444,54192,54836,52184,50033,48830,48410,48751,49611,50609,50869,49523,46684,45923,44249,43073,42821,43324,45426,48750,52258,55185,55686,55445,55013,55383,55519,52485,50084,48850,48412,48682,49580,50516,50881,51616,51897,52107,50934,50706,51759,52268,52862,54032,55514,57591,57687,57132,56275,56338,56360
39,67085,64782,63449,63153,63819,65321,68668,73701,79114,77595,75749,72623,68304,69667,70373,71438,74391,75059,75300,73646,71901,69341,67869,69387,65947,63684,62488,62060,62517,63908,66808,71257,76269,75338,73473,70300,66403,67396,67081,66521,66982,66143,67017,66317,65511,63838,62962,64221,61009,58357,56446,55543,55377,55750,56070,55634,54229,52072,51246,49951,49186,49002,49931,51269,53055,54836,56799,56936,56542,55733,56226,56776,54231,51733,50318,49784,49926,50789,51619,51959,50190,45789,43264,41237,40134,39720,40254,42320,45879,49395,52477,53075,53261,53444,54192,54836,52184,50033,48830,48410,48751,49611,50609,50869,49523,46684,45923,44249,43073,42821,43324,45426,48750,52258,55185,55686,55445,55013,55383,55519,52485,50084,48850,48412,48682,49580,50516,50881,51616,51897,52107,50934,50706,51759,52268,52862,54032,55514,57591,57687,57132,56275,56338,56360,53355,51159,50077,49856,50704,52514,56169,61516,70552,74279,74829,73240,68237,69233,69749,70450,72392,73440,74098,72598,70697,68235,66682,68072
40,65947,63684,62488,62060,62517,63908,66808,71257,76269,75338,73473,70300,66403,67396,67081,66521,66982,66143,67017,66317,65511,63838,62962,64221,61009,58357,56446,55543,55377,55750,56070,55634,54229,52072,51246,49951,49186,49002,49931,51269,53055,54836,56799,56936,56542,55733,56226,56776,54231,51733,50318,49784,49926,50789,51619,51959,50190,45789,43264,41237,40134,39720,40254,42320,45879,49395,52477,53075,53261,53444,54192,54836,52184,50033,48830,48410,48751,49611,50609,50869,49523,46684,45923,44249,43073,42821,43324,45426,48750,52258,55185,55686,55445,55013,55383,55519,52485,50084,48850,48412,48682,49580,50516,50881,51616,51897,52107,50934,50706,51759,52268,52862,54032,55514,57591,57687,57132,56275,56338,56360,53355,51159,50077,49856,50704,52514,56169,61516,70552,74279,74829,73240,68237,69233,69749,70450,72392,73440,74098,72598,70697,68235,66682,68072,64830,62517,61443,61214,61937,63759,67184,72169,77641,77251,76551,75271,73277,76922,79279,80401,80711,78477,78069,76376,74171,71754,69775,71099
41,61009,58357,56446,55543,55377,55750,56070,55634,54229,52072,51246,49951,49186,49002,49931,51269,53055,54836,56799,56936,56542,55733,56226,56776,54231,51733,50318,49784,49926,50789,51619,51959,50190,45789,43264,41237,40134,39720,40254,42320,45879,49395,52477,53075,53261,53444,54192,54836,52184,50033,48830,48410,48751,49611,50609,50869,49523,46684,45923,44249,43073,42821,43324,45426,48750,52258,55185,55686,55445,55013,55383,55519,52485,50084,48850,48412,48682,49580,50516,50881,51616,51897,52107,50934,50706,51759,52268,52862,54032,55514,57591,57687,57132,56275,56338,56360,53355,51159,50077,49856,50704,52514,56169,61516,70552,74279,74829,73240,68237,69233,69749,70450,72392,73440,74098,72598,70697,68235,66682,68072,64830,62517,61443,61214,61937,63759,67184,72169,77641,77251,76551,75271,73277,76922,79279,80401,80711,78477,78069,76376,74171,71754,69775,71099,67839,65781,64636,64230,64724,66292,69524,74785,82304,84749,84680,83194,79368,81204,81843,81967,83318,82430,81711,79904,77062,74086,72141,73401
42,54231,51733,50318,49784,49926,50789,51619,51959,50190,45789,43264,41237,40134,39720,40254,42320,45879,49395,52477,53075,53261,53444,54192,54836,52184,50033,48830,48410,48751,49611,50609,50869,49523,46684,45923,44249,43073,42821,43324,45426,48750,52258,55185,55686,55445,55013,55383,55519,52485,50084,48850,48412,48682,49580,50516,50881,51616,51897,52107,50934,50706,51759,52268,52862,54032,55514,57591,57687,57132,56275,56338,56360,53355,51159,50077,49856,50704,52514,56169,61516,70552,74279,74829,73240,68237,69233,69749,70450,72392,73440,74098,72598,70697,68235,66682,68072,64830,62517,61443,61214,61937,63759,67184,72169,77641,77251,76551,75271,73277,76922,79279,80401,80711,78477,78069,76376,74171,71754,69775,71099,67839,65781,64636,64230,64724,66292,69524,74785,82304,84749,84680,83194,79368,81204,81843,81967,83318,82430,81711,79904,77062,74086,72141,73401,70296,68105,66863,66225,66531,67971,71027,76138,83075,84067,83115,81040,76674,78298,78735,79016,80963,80657,80397,78547,75881,73163,71154,72467
43,52184,50033,48830,48410,48751,49611,50609,50869,49523,46684,45923,44249,43073,42821,43324,45426,48750,52258,55185,55686,55445,55013,55383,55519,52485,50084,48850,48412,48682,49580,50516,50881,51616,51897,52107,50934,50706,51759,52268,52862,54032,55514,57591,57687,57132,56275,56338,56360,53355,51159,50077,49856,50704,52514,56169,61516,70552,74279,74829,73240,68237,69233,69749,70450,72392,73440,74098,72598,70697,68235,66682,68072,64830,62517,61443,61214,61937,63759,67184,72169,77641,77251,76551,75271,73277,76922,79279,80401,80711,78477,78069,76376,74171,71754,69775,71099,67839,65781,64636,64230,64724,66292,69524,74785,82304,84749,84680,83194,79368,81204,81843,81967,83318,82430,81711,79904,77062,74086,72141,73401,70296,68105,66863,66225,66531,67971,71027,76138,83075,84067,83115,81040,76674,78298,78735,79016,80963,80657,80397,78547,75881,73163,71154,72467,69599,67147,65688,65186,65418,66694,69755,74313,79299,78485,76927,73697,68885,70351,70669,71341,73536,73419,73597,72090,70576,68626,67040,68051
