,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
346,6.187,5.9667,5.8491,5.8106,5.8906,6.0923,6.472,7.1772,8.0755,8.1754,8.0042,7.7822,7.4191,7.7079,7.8455,7.9168,8.0599,7.9415,7.7379,7.509,7.3016,7.0232,6.839,6.9251
347,6.5878,6.3608,6.2264,6.1731,6.2498,6.4125,6.7528,7.3142,8.0294,8.0288,7.8318,7.5395,7.064,7.3043,7.4482,7.6124,7.8407,7.8683,7.7315,7.5509,7.3635,7.096,6.9164,6.9738
348,6.6448,6.4376,6.3129,6.2738,6.3568,6.5372,6.8972,7.4774,8.1451,8.0314,7.7553,7.4025,6.9425,7.1947,7.3636,7.5787,7.8893,7.8543,7.7046,7.5272,7.3562,7.0913,6.9471,7.0151
349,6.6522,6.4485,6.3288,6.2892,6.3663,6.5498,6.9069,7.4749,8.1874,8.1417,7.8809,7.5397,7.0848,7.3206,7.4744,7.6748,7.9447,7.9189,7.782,7.5959,7.3681,7.1002,6.9484,7.0447
350,6.7061,6.4661,6.3177,6.2805,6.3285,6.497,6.8158,7.3459,8.0227,8.1185,8.0555,7.9234,7.5833,7.881,8.0322,8.0385,8.041,7.8537,7.633,7.4678,7.2999,7.0748,6.9837,7.1421
351,6.8309,6.6053,6.4677,6.3885,6.4114,6.4792,6.6053,6.7095,6.7845,6.642,6.542,6.3675,6.1571,6.2348,6.3366,6.5783,6.9566,7.2005,7.2815,7.192,7.0669,6.8967,6.8924,6.9466
352,6.6596,6.4524,6.2941,6.2164,6.2249,6.2904,6.3895,6.4503,6.4348,6.2491,6.1703,6.0151,5.8835,5.892,6.0238,6.3261,6.7338,7.0914,7.1719,7.111,6.994,6.8479,6.8301,6.8738
353,6.6465,6.4473,6.314,6.254,6.3122,6.5025,6.9117,7.6487,8.6054,8.759,8.6103,8.4363,8.1635,8.567,8.8435,8.9654,9.0708,8.8653,8.5067,8.1527,7.8245,7.4696,7.3048,7.4217
354,7.1059,6.894,6.7701,6.7076,6.7184,6.8598,7.2033,7.827,8.6809,8.8717,8.7587,8.5746,8.241,8.5691,8.7226,8.7627,8.8077,8.5978,8.3052,8.0011,7.7035,7.3589,7.1856,7.2875
355,6.9651,6.7276,6.5941,6.5136,6.5534,6.691,7.0309,7.5972,8.4106,8.5966,8.5065,8.2961,7.9348,8.2153,8.2446,8.25,8.3608,8.2009,7.9711,7.7646,7.5511,7.2342,7.0829,7.1882
356,6.8581,6.6406,6.5155,6.4639,6.5121,6.6804,7.0225,7.5906,8.3494,8.3012,8.0587,7.7991,7.5134,7.9852,8.1928,8.3044,8.4564,8.2901,8.0604,7.8216,7.6176,7.3142,7.161,7.2472
357,6.9373,6.7187,6.5955,6.5431,6.5798,6.7226,7.0163,7.5036,8.1748,8.1729,7.9936,7.6772,7.253,7.3346,7.3706,7.4401,7.5972,7.5798,7.4578,7.2976,7.1602,6.9383,6.8874,7.0123
358,6.7369,6.4791,6.3116,6.2005,6.1781,6.2099,6.2874,6.3072,6.1866,5.8177,5.7002,5.5157,5.3602,5.3782,5.5109,5.7982,6.1805,6.525,6.6718,6.6255,6.5531,6.4572,6.4727,6.5287
359,6.2823,6.0652,5.9148,5.8322,5.8387,5.9084,6.0067,6.085,6.1244,6.0194,6.053,5.926,5.7185,5.6112,5.6737,5.893,6.2695,6.6544,6.8173,6.798,6.7053,6.5748,6.5835,6.6325
360,6.3902,6.1885,6.0851,6.0537,6.1346,6.3721,6.7966,7.5103,8.3877,8.4909,8.3022,8.0335,7.5978,7.844,7.9968,8.217,8.5196,8.4436,8.1811,7.8883,7.6496,7.3304,7.1804,7.276
361,6.9568,6.7227,6.5792,6.5504,6.604,6.7806,7.137,7.7225,8.5161,8.5043,8.2677,7.9267,7.4546,7.7144,7.8434,8.0878,8.4781,8.4925,8.3033,8.0521,7.7956,7.4694,7.2899,7.3776
362,7.0462,6.8272,6.698,6.6721,6.7107,6.8763,7.2298,7.8159,8.6744,8.9397,8.8785,8.6954,8.2598,8.5248,8.6536,8.6807,8.7522,8.504,8.2405,7.9518,7.7025,7.3633,7.1823,7.2842
363,6.9852,6.7823,6.6582,6.6051,6.665,6.8273,7.1667,7.7498,8.4761,8.3898,8.1135,7.7692,7.3094,7.5557,7.7035,7.9427,8.3183,8.3463,8.2065,7.9817,7.7339,7.4208,7.2761,7.3764
364,7.0521,6.8345,6.7177,6.6647,6.7183,6.8711,7.2132,7.8156,8.5425,8.4529,8.1673,7.81,7.3217,7.5457,7.6653,7.8652,8.2024,8.1763,8.0045,7.7746,7.5799,7.304,7.1678,7.2767
365,6.9617,6.7374,6.6024,6.5304,6.5273,6.605,6.7539,6.9148,7.0793,6.8532,6.7129,6.5078,6.24,6.3252,6.4356,6.6314,6.8581,6.9384,6.9822,6.8952,6.7901,6.6258,6.5807,6.6879
366,6.3896,6.1436,5.9902,5.9353,5.9475,6.0179,6.1084,6.1705,6.2222,6.1227,6.0624,5.9203,5.8094,5.8384,5.8818,6.0252,6.3097,6.6252,6.7889,6.7721,6.699,6.5846,6.5884,6.6079
367,6.3493,6.1435,6.031,6.0149,6.0973,6.3199,6.7382,7.4341,8.3533,8.5301,8.2947,7.9816,7.5121,7.8253,7.9903,8.1458,8.3904,8.2937,8.0812,7.8078,7.5549,7.2621,7.1005,7.1966
368,6.8787,6.6583,6.5508,6.5245,6.5971,6.7959,7.1582,7.7462,8.6085,8.8,8.6258,8.3093,7.8471,8.1055,8.2697,8.4614,8.8103,8.8027,8.6026,8.3329,8.0346,7.6672,7.4743,7.5784
369,7.2491,7.0447,6.9339,6.8855,6.932,7.0935,7.4575,8.0364,8.8267,8.8365,8.5792,8.2797,7.8721,8.1333,8.2634,8.4375,8.7652,8.7119,8.4964,8.2412,7.987,7.607,7.4319,7.5443
370,7.2285,7.0102,6.8768,6.8289,6.8828,7.026,7.3447,7.9165,8.7577,8.8821,8.6837,8.4368,8.0021,8.249,8.3978,8.574,8.9115,8.8739,8.6695,8.3658,8.0743,7.6867,7.514,7.6141
371,7.3008,7.0813,6.9564,6.8972,6.9421,7.0763,7.4037,7.9813,8.7278,8.6731,8.4296,8.0848,7.6055,7.7863,7.8916,8.117,8.4675,8.4183,8.2397,7.9968,7.774,7.4466,7.2977,7.3885
372,7.0649,6.8249,6.6719,6.6042,6.5859,6.6541,6.793,6.9569,7.1585,7.0496,7.0109,6.7706,6.5197,6.6162,6.7212,6.8035,6.9465,7.0026,7.0703,6.9632,6.836,6.682,6.6497,6.7707
373,6.4844,6.2426,6.095,6.0214,6.0263,6.0949,6.1725,6.2306,6.2843,6.178,6.053,5.8539,5.6611,5.672,5.7938,6.0448,6.4468,6.8146,7.009,6.9652,6.8806,6.7515,6.7341,6.7809
374,6.5229,6.3079,6.1886,6.1731,6.2583,6.4586,6.8725,7.6147,8.5448,8.7148,8.5105,8.2332,7.8752,8.2782,8.5332,8.6308,8.7967,8.6528,8.4291,8.1766,7.8815,7.534,7.3669,7.4574
375,7.1643,6.9542,6.8262,6.7907,6.8326,7.0033,7.3689,7.9692,8.7579,8.7313,8.4823,8.1467,7.6578,7.8714,7.9818,8.1714,8.593,8.6289,8.4852,8.2169,7.95,7.6024,7.4437,7.5535
376,7.2236,7.0174,6.8669,6.8307,6.8632,7.0155,7.3495,7.9267,8.6911,8.7603,8.6573,8.4455,8.0358,8.3728,8.5814,8.6645,8.8076,8.5825,8.378,8.1218,7.88,7.5513,7.3907,7.489
377,7.1843,6.9998,6.8928,6.8381,6.8812,7.0398,7.3834,7.9506,8.7239,8.7886,8.5665,8.2,7.665,7.839,7.9301,8.1052,8.4787,8.5103,8.4301,8.2147,7.9539,7.6039,7.444,7.5274
378,7.2094,7.0035,6.8777,6.8327,6.8636,7.0283,7.382,7.956,8.6522,8.5638,8.3449,7.999,7.5051,7.7069,7.8275,7.9776,8.278,8.2205,8.1065,7.8875,7.6991,7.4093,7.2774,7.3671
379,7.0388,6.8074,6.6593,6.5751,6.5697,6.6393,6.7881,6.9474,7.2105,7.188,7.1131,6.931,6.6381,6.6584,6.704,6.7663,6.8765,6.9377,7.0146,6.9645,6.8516,6.6693,6.6504,6.7494
380,6.4528,6.2103,6.0483,5.9865,5.9885,6.0517,6.1399,6.1977,6.2603,6.185,6.201,6.0266,5.8746,5.9246,5.9541,6.0918,6.2986,6.547,6.7726,6.7538,6.6712,6.5511,6.5351,6.5531
381,6.291,6.0698,5.9552,5.9387,6.0105,6.217,6.6328,7.3139,8.1916,8.3089,8.2014,8.0115,7.6943,8.0252,8.1881,8.2089,8.2953,8.1415,8.0005,7.772,7.5122,7.2113,7.0379,7.0926
382,6.7304,6.4873,6.37,6.3385,6.3858,6.5573,6.9104,7.4242,8.2512,8.5955,8.6241,8.5356,8.2227,8.4643,8.4792,8.4191,8.4203,8.2135,8.0685,7.8126,7.5607,7.2171,7.0759,7.1423
383,6.7984,6.5675,6.447,6.394,6.4781,6.6545,7.0285,7.5741,8.2737,8.2984,8.1005,7.7798,7.3081,7.504,7.6128,7.7142,7.9809,7.9782,7.9204,7.7494,7.5632,7.2636,7.1127,7.1833
384,6.8422,6.6173,6.4873,6.4406,6.5074,6.6954,7.0504,7.6294,8.2938,8.2071,7.9443,7.5923,7.1259,7.3803,7.4681,7.5782,7.9744,8.0353,8.0063,7.8202,7.5963,7.3084,7.1711,7.2448
385,6.9048,6.6681,6.5302,6.4987,6.5504,6.6989,7.0451,7.5951,8.2283,8.0789,7.7579,7.4221,6.9561,7.094,7.1043,7.1798,7.4878,7.5248,7.5419,7.396,7.2687,7.0375,6.9366,7.0287
386,6.7085,6.4642,6.3236,6.2583,6.2606,6.3327,6.4548,6.5787,6.6802,6.3908,6.1884,5.9714,5.6657,5.6064,5.6445,5.8286,6.2254,6.5685,6.8009,6.7666,6.6529,6.4954,6.4911,6.62
387,6.3498,6.1003,5.9666,5.8954,5.9118,5.9776,6.078,6.1401,6.017,5.6379,5.5559,5.3639,5.1519,5.1124,5.1648,5.4143,5.8488,6.253,6.5026,6.4822,6.4171,6.3281,6.3628,6.3911
388,6.1339,5.9035,5.7568,5.6897,5.6823,5.7455,5.8056,5.8434,5.6576,5.1819,5.0235,4.8268,4.7116,4.7012,4.7771,5.0175,5.4496,5.8198,6.0474,6.0452,5.9826,5.9373,5.9935,6.0395
389,5.7695,5.5469,5.4013,5.3355,5.3391,5.4069,5.5008,5.5646,5.4708,5.131,4.9977,4.8697,4.8147,4.8309,4.895,5.0432,5.282,5.5561,5.8112,5.8326,5.8415,5.8112,5.8795,5.984
390,5.7484,5.5481,5.4219,5.3509,5.3465,5.42,5.505,5.5703,5.5868,5.4367,5.4075,5.1913,5.0015,4.9611,4.9835,5.1614,5.6111,6.0644,6.3799,6.3781,6.3184,6.191,6.1755,6.1903
391,5.9424,5.7341,5.6122,5.5786,5.6551,5.8406,6.2341,6.8977,7.689,7.7161,7.5961,7.342,6.9075,7.0736,7.187,7.3836,7.7767,7.8841,7.8233,7.6062,7.3486,7.0156,6.8868,6.9555
392,6.6481,6.4336,6.3165,6.2809,6.3371,6.5098,6.8637,7.4443,8.1795,8.1851,7.9902,7.8032,7.4139,7.5954,7.7186,7.9351,8.2614,8.2366,8.1068,7.8681,7.6463,7.3122,7.1706,7.2612
393,6.9739,6.7555,6.6136,6.5382,6.5389,6.6112,6.7674,6.9514,7.1619,7.0359,6.9143,6.6713,6.3719,6.4626,6.6056,6.787,7.0126,7.1446,7.3089,7.237,7.0817,6.8657,6.8298,6.9546
394,6.6824,6.4596,6.305,6.2331,6.2307,6.2925,6.3877,6.4384,6.3575,6.0797,5.9955,5.8679,5.7458,5.8161,5.8855,6.0211,6.3466,6.7055,6.972,6.9371,6.8326,6.7,6.6799,6.718
395,6.4526,6.2643,6.1626,6.1096,6.1857,6.3989,6.8325,7.5482,8.3823,8.5655,8.6887,8.5216,8.0082,8.2866,8.5055,8.5694,8.7351,8.5329,8.3575,8.0486,7.7326,7.3625,7.1942,7.2892
396,6.9866,6.7728,6.6604,6.5928,6.6466,6.8201,7.1754,7.749,8.461,8.5352,8.3296,7.8937,7.3484,7.5569,7.6254,7.722,8.0402,8.1422,8.1736,7.9585,7.7032,7.3841,7.2161,7.2907
397,6.9734,6.7671,6.6595,6.6125,6.6744,6.842,7.2034,7.7646,8.3819,8.2889,8.0827,7.738,7.2934,7.5226,7.6966,7.8276,8.0563,7.9892,7.9583,7.7622,7.5584,7.2667,7.1066,7.1815
398,6.829,6.593,6.4742,6.4292,6.4856,6.6432,6.9846,7.5401,8.1626,8.0141,7.7536,7.393,6.9181,7.1497,7.2387,7.4001,7.7638,7.8767,7.9132,7.7511,7.5223,7.255,7.0964,7.1849
399,6.851,6.6415,6.5186,6.4918,6.5628,6.7419,7.0814,7.617,8.1928,8.0398,7.778,7.4104,6.9321,7.0904,7.1591,7.3273,7.6517,7.6849,7.6831,7.5343,7.3766,7.1239,6.9887,7.0724
400,6.7383,6.502,6.358,6.2888,6.3209,6.405,6.5487,6.6783,6.7542,6.4534,6.2657,5.9562,5.626,5.6642,5.719,5.8924,6.2014,6.4435,6.6658,6.6643,6.5992,6.4868,6.4648,6.5461
401,6.225,5.9791,5.8345,5.7959,5.8183,5.906,5.9875,6.0076,5.9623,5.6699,5.6157,5.4981,5.4402,5.5826,5.7263,5.8405,5.9892,6.225,6.5156,6.5396,6.4819,6.3818,6.3554,6.3638
402,6.0888,5.8796,5.7633,5.7444,5.8201,6.0506,6.4826,7.1371,7.8914,7.9229,7.7419,7.4955,7.1299,7.4204,7.547,7.6572,7.9159,7.8815,7.805,7.6062,7.4049,7.1358,6.99,7.0742
403,6.7249,6.4999,6.3841,6.3575,6.4179,6.6145,6.9897,7.5552,8.2761,8.3893,8.2358,7.9817,7.5852,7.8383,7.9556,8.0639,8.2983,8.3164,8.2931,8.0752,7.8241,7.4748,7.2915,7.3971
404,7.0645,6.8629,6.7411,6.6769,6.716,6.8841,7.2438,7.7845,8.5017,8.6687,8.5694,8.3124,7.8676,8.0696,8.1655,8.2636,8.5266,8.5062,8.4536,8.2424,7.9945,7.6231,7.4814,7.5844
405,7.2553,7.0409,6.9074,6.8257,6.8625,7.0105,7.3544,7.924,8.5941,8.6434,8.4431,8.1081,7.6354,7.8199,7.9225,8.007,8.3203,8.4035,8.433,8.222,7.9352,7.5827,7.4134,7.5319
406,7.2138,6.9989,6.8729,6.8231,6.858,7.0087,7.3482,7.8733,8.4166,8.2801,8.0624,7.713,7.2084,7.3703,7.4704,7.6342,7.938,7.9208,7.8887,7.7334,7.5383,7.2461,7.0773,7.1929
407,6.845,6.6063,6.4683,6.3828,6.3728,6.4582,6.5999,6.7437,6.9262,6.9967,7.0632,6.8724,6.4895,6.4404,6.4336,6.4825,6.6418,6.7986,6.9926,6.9874,6.9127,6.7866,6.7173,6.8412
408,6.5597,6.3398,6.1985,6.1583,6.1646,6.2315,6.3245,6.3596,6.21,5.891,5.8037,5.5842,5.4156,5.4017,5.479,5.7167,6.1255,6.5926,6.927,6.9629,6.8866,6.7716,6.7448,6.7326
409,6.4732,6.262,6.1586,6.1242,6.2022,6.4165,6.8407,7.4982,8.2049,8.212,8.0681,7.8451,7.5733,7.9004,8.0041,8.1005,8.29,8.2143,8.1902,7.9876,7.7541,7.4958,7.2781,7.3767
410,7.0642,6.8446,6.7244,6.6656,6.7298,6.9081,7.2682,7.8094,8.3076,8.1934,8.0483,7.7597,7.356,7.6596,7.8444,7.9637,8.2696,8.3234,8.325,8.1282,7.8754,7.5926,7.3596,7.4496
411,7.1199,6.909,6.7908,6.7403,6.7941,6.9506,7.311,7.8474,8.5209,8.5491,8.3778,8.078,7.5093,7.6577,7.7122,7.8457,8.1719,8.2689,8.2755,8.1152,7.8773,7.6016,7.3838,7.4807
412,7.1539,6.9356,6.815,6.7793,6.8405,6.9914,7.3316,7.8348,8.3455,8.1953,8.0135,7.6982,7.2467,7.4721,7.5236,7.6287,7.9541,8.0699,8.1268,7.9798,7.7471,7.4796,7.2499,7.3419
413,7.0022,6.7771,6.6422,6.6044,6.6528,6.8013,7.1449,7.6163,8.0824,7.9707,7.7735,7.4336,7.0017,7.2468,7.3425,7.4626,7.7096,7.6504,7.648,7.5304,7.3715,7.1672,7.0048,7.0873
414,6.7374,6.4904,6.3524,6.2796,6.2979,6.3791,6.5089,6.5964,6.634,6.3476,6.2169,5.9887,5.7385,5.8244,5.9196,6.0763,6.305,6.4491,6.6533,6.6353,6.5416,6.4365,6.4061,6.5266
415,6.2244,5.9842,5.8452,5.801,5.8478,5.9274,6.0208,6.0187,5.6627,5.2772,5.2156,4.9994,4.8613,4.8403,4.922,5.1608,5.5472,6.0428,6.4194,6.4965,6.4467,6.3784,6.3511,6.3461
416,6.0633,5.8469,5.7285,5.7036,5.8137,6.0194,6.3932,6.9023,7.3959,7.331,7.2098,6.9727,6.6017,6.8747,7.1958,7.227,7.2716,7.1946,7.2509,7.1394,6.9813,6.8102,6.6681,6.7445
417,6.3903,6.1338,5.9853,5.949,5.9873,6.1009,6.2441,6.4376,6.7236,6.8015,6.7735,6.6098,6.3469,6.4156,6.3927,6.3975,6.4991,6.6516,6.9364,6.992,6.9114,6.7883,6.7023,6.6831
418,6.3736,6.1728,6.0575,6.0461,6.1403,6.3472,6.7321,7.3078,7.7502,7.6252,7.3711,7.059,6.611,6.6977,6.7606,6.9471,7.2694,7.5203,7.6709,7.5742,7.3495,7.1335,6.9891,6.9652
419,6.5883,6.3582,6.2385,6.2046,6.2761,6.4582,6.8215,7.3259,7.7182,7.541,7.227,6.8812,6.4353,6.5504,6.6318,6.8163,7.1575,7.4008,7.5584,7.4959,7.2723,7.0589,6.9188,6.8866
420,6.5178,6.3046,6.1964,6.1739,6.2399,6.4236,6.7752,7.2567,7.8189,7.8177,7.4557,6.9725,6.4688,6.6031,6.8138,7.0706,7.2966,7.366,7.374,7.2617,7.0666,6.8685,6.726,6.7052
421,6.3501,6.1079,5.9748,5.9217,5.9662,6.08,6.2331,6.3175,6.1935,5.8666,5.758,5.5331,5.263,5.3014,5.382,5.5522,5.8771,6.2301,6.5855,6.6379,6.5705,6.4822,6.4645,6.4925
422,6.1643,5.9075,5.7569,5.7075,5.7512,5.8438,5.9193,5.8516,5.4584,5.104,5.0546,4.8812,4.7557,4.7414,4.8368,5.0707,5.4688,5.9589,6.3576,6.4709,6.4139,6.3469,6.3404,6.3033
423,5.9959,5.7758,5.6726,5.6541,5.7519,5.9914,6.4094,7.0581,7.708,7.7345,7.5235,7.2269,6.7895,6.8914,6.9589,7.1231,7.4373,7.613,7.6939,7.5639,7.2987,7.0886,6.9605,6.9256
424,6.5551,6.3475,6.2367,6.2102,6.2741,6.4612,6.8045,7.253,7.6762,7.5515,7.2571,6.907,6.4627,6.5734,6.6688,6.8457,7.1616,7.3487,7.4849,7.401,7.1661,6.9954,6.8959,6.864
425,6.4674,6.2504,6.1146,6.0763,6.1344,6.2508,6.3807,6.4378,6.3378,6.0856,5.9499,5.6886,5.4014,5.4777,5.5459,5.7418,6.0403,6.3655,6.684,6.7781,6.6981,6.607,6.5819,6.527
426,6.2048,5.997,5.884,5.8653,5.9198,6.0843,6.4256,6.9088,7.3845,7.3237,7.0814,6.8433,6.4579,6.5879,6.6393,6.766,7.0181,7.1589,7.2838,7.2443,7.0136,6.8437,6.707,6.6271
427,6.2613,6.0678,5.9685,5.93,5.999,6.1711,6.4943,6.9475,7.4279,7.4509,7.3088,7.0187,6.6486,6.7928,6.8498,6.85,7.0077,7.0308,7.0906,7.0407,6.8656,6.7059,6.5652,6.5171
428,6.1261,5.8974,5.7697,5.7226,5.7631,5.8605,5.9631,6.0291,6.1007,5.9756,5.8213,5.5802,5.3342,5.4451,5.5747,5.6965,5.7953,5.9415,6.1586,6.2118,6.1312,6.0665,6.0118,6.0007
429,5.6445,5.4045,5.2706,5.2254,5.2594,5.3482,5.3977,5.4791,5.5997,5.7389,5.89,5.8988,5.8813,5.8721,5.8247,5.7776,5.8225,5.9497,6.1094,6.1436,6.0582,5.9735,5.9208,5.8539
430,5.5327,5.3241,5.2339,5.22,5.3132,5.5477,5.9407,6.5161,7.2452,7.5162,7.4708,7.4182,7.3059,7.6144,7.6789,7.6355,7.64,7.5155,7.4114,7.2589,6.9986,6.7837,6.6347,6.5988
431,6.237,6.0041,5.8923,5.8732,5.9526,6.1351,6.4614,6.8601,7.1607,6.9916,6.7556,6.4534,6.0552,6.2021,6.302,6.4713,6.8385,7.0588,7.1988,7.1724,6.9578,6.7637,6.6436,6.5766
432,6.1843,5.9708,5.8841,5.8596,5.9293,6.1213,6.4594,6.8092,7.0966,6.9167,6.6726,6.3695,5.9723,6.1216,6.2442,6.4972,6.8509,6.9629,7.0725,7.057,6.8909,6.7295,6.5861,6.5004
433,6.099,5.8764,5.7535,5.7369,5.8025,5.9595,6.2608,6.7413,7.3709,7.5575,7.5015,7.3811,7.1005,7.3215,7.385,7.4131,7.4478,7.4054,7.3798,7.2645,7.0179,6.7904,6.6556,6.5979
434,6.2204,5.9885,5.8638,5.832,5.9024,6.0801,6.381,6.8998,7.5224,7.698,7.5891,7.423,7.1437,7.4687,7.502,7.5042,7.5222,7.3686,7.2952,7.1934,6.9551,6.7633,6.6362,6.5864
435,6.2236,5.9714,5.8352,5.7955,5.8414,5.9273,6.03,6.1978,6.506,6.6374,6.6838,6.5405,6.2585,6.289,6.2753,6.2841,6.2796,6.2914,6.4257,6.4752,6.3738,6.2758,6.2333,6.2506
436,5.9299,5.6806,5.5375,5.4792,5.505,5.5909,5.6404,5.6292,5.5609,5.4824,5.5202,5.46,5.3317,5.236,5.1732,5.3088,5.5095,5.809,6.1476,6.2882,6.2484,6.1597,6.1261,6.0786
437,5.7697,5.5407,5.4467,5.4342,5.5209,5.7388,6.1392,6.6323,7.062,7.0216,6.9092,6.8016,6.4742,6.753,6.9524,7.2203,7.4381,7.4115,7.4219,7.335,7.0876,6.866,6.7219,6.6563
438,6.2741,6.0755,5.9617,5.923,6.0058,6.2043,6.5165,6.8849,7.2349,7.0943,6.8089,6.5204,6.1367,6.3041,6.4326,6.6835,6.9964,7.1257,7.2979,7.3197,7.1008,6.8961,6.7541,6.705
439,6.3175,6.083,5.9654,5.9228,5.9948,6.1525,6.4579,6.9812,7.6601,7.8217,7.6463,7.3903,6.9433,7.0688,7.2021,7.2403,7.2662,7.2479,7.335,7.2999,7.107,6.9144,6.797,6.7413
440,6.3626,6.1409,6.0217,5.9756,6.0516,6.2185,6.4873,6.8667,7.3156,7.2611,7.1086,6.8793,6.5205,6.5926,6.5997,6.6952,6.9177,7.0436,7.1591,7.1898,7.0076,6.8121,6.6857,6.6186
441,6.2378,6.0112,5.882,5.8527,5.9209,6.0944,6.3894,6.7526,7.1135,7.055,6.8793,6.7478,6.5469,6.8423,6.9256,7.0284,7.0821,6.988,6.9818,6.9466,6.7785,6.6272,6.5093,6.4921
442,6.1025,5.8529,5.7183,5.6486,5.6679,5.7381,5.8225,5.9337,6.1519,6.2291,6.21,6.1212,5.9517,5.9244,5.8112,5.7567,5.8041,5.9239,6.1168,6.2015,6.1335,6.0574,6.0156,6.0106
443,5.6846,5.4455,5.3172,5.258,5.2972,5.3968,5.4227,5.2669,4.9525,4.6645,4.6371,4.5114,4.4272,4.4927,4.5508,4.7547,5.0592,5.4676,5.8541,6.0623,6.0132,5.9412,5.9291,5.8498
444,5.5367,5.3412,5.2396,5.243,5.3335,5.5667,5.9419,6.3662,6.7504,6.6968,6.6016,6.4288,5.9989,6.0837,6.1416,6.302,6.6245,6.8747,7.039,7.0765,6.892,6.714,6.5976,6.5202
445,6.1384,5.9372,5.8236,5.7999,5.8651,6.0661,6.3442,6.6124,6.8251,6.6465,6.4531,6.1997,5.8401,5.9957,6.1079,6.289,6.5823,6.8153,6.9816,7.0311,6.8456,6.6783,6.5567,6.4789
446,6.0692,5.8539,5.7472,5.7108,5.7731,5.9518,6.2402,6.5758,6.9552,6.9621,6.8868,6.7196,6.3872,6.6795,6.8982,7.002,7.1112,7.0361,7.0035,6.9728,6.8022,6.6516,6.4737,6.388
447,5.9791,5.7771,5.6738,5.6297,5.699,5.8652,6.1594,6.5651,7.0138,6.9713,6.8963,6.7791,6.515,6.7577,6.855,6.843,6.9451,6.9759,7.0463,7.0618,6.8767,6.6964,6.5552,6.463
448,6.0904,5.8817,5.7613,5.7356,5.8043,5.9745,6.256,6.5298,6.7353,6.5717,6.4025,6.2089,5.9095,6.2061,6.324,6.4279,6.5915,6.6974,6.8152,6.8838,6.765,6.635,6.5279,6.4535
449,6.0773,5.8376,5.7215,5.672,5.701,5.8065,5.8869,5.7553,5.5056,5.2601,5.154,4.9734,4.7736,4.8136,4.9026,5.0752,5.391,5.6982,5.9989,6.1732,6.1447,6.0741,6.0448,6.0362
450,5.701,5.4631,5.3537,5.3042,5.335,5.4349,5.4772,5.2634,4.8954,4.6344,4.5982,4.4366,4.3441,4.3588,4.4719,4.6916,5.0478,5.4458,5.81,6.0275,6.0331,5.9797,5.9303,5.8449
451,5.538,5.3366,5.2375,5.231,5.3201,5.5271,5.8883,6.2299,6.5162,6.4461,6.2671,6.0118,5.6739,5.8475,5.9864,6.195,6.5137,6.7549,6.9408,6.9891,6.8212,6.6648,6.533,6.4465
452,6.0716,5.8719,5.7775,5.7383,5.8089,5.9939,6.2529,6.4985,6.76,6.6485,6.4907,6.3064,6.0051,6.203,6.2979,6.4851,6.7686,6.8651,6.9851,7.0446,6.8512,6.6716,6.5356,6.4749
453,6.0694,5.862,5.7415,5.7023,5.7766,5.9538,6.2209,6.4637,6.7055,6.5501,6.3279,6.0751,5.7489,5.9441,6.0833,6.2824,6.5529,6.711,6.8414,6.9222,6.7952,6.6355,6.4986,6.3726
454,5.9585,5.7486,5.6461,5.6286,5.6839,5.8424,6.1245,6.5118,6.8741,6.756,6.3681,6.0369,5.6872,5.8731,5.9977,6.2145,6.5383,6.7475,6.9176,6.986,6.8193,6.6416,6.5136,6.4025
455,5.9934,5.7741,5.6911,5.6584,5.7292,5.8893,6.1375,6.2912,6.4382,6.2931,6.1367,5.9121,5.5849,5.7498,5.8686,6.0816,6.3588,6.5329,6.6432,6.7293,6.6044,6.4765,6.3444,6.2711
456,5.8837,5.6623,5.5447,5.4824,5.5138,5.5865,5.6534,5.5422,5.4609,5.2609,5.1505,4.9512,4.7777,4.8644,4.9487,5.1188,5.3872,5.6129,5.838,6.0137,5.9793,5.9026,5.8429,5.7716
457,5.419,5.192,5.0639,5.0108,5.0386,5.1112,5.1437,4.965,4.6986,4.5183,4.4889,4.3736,4.3256,4.4271,4.5783,4.8046,5.0937,5.3712,5.6574,5.849,5.8439,5.765,5.6688,5.5346
458,5.2223,5.0415,4.9395,4.9245,4.9931,5.1866,5.5098,5.8474,6.1732,6.1726,6.1126,5.9931,5.7299,5.9752,6.1548,6.35,6.6112,6.7608,6.8418,6.8823,6.7043,6.5122,6.3261,6.1671
459,5.7651,5.5682,5.4795,5.4435,5.4979,5.6518,5.8975,6.2,6.4573,6.3827,6.2407,6.0945,5.8233,6.0791,6.2512,6.4707,6.7691,6.9116,6.9958,6.9824,6.782,6.5739,6.3686,6.1977
460,5.7898,5.5929,5.5001,5.4636,5.507,5.636,5.9354,6.3739,6.9042,7.0665,7.0697,7.05,6.8473,7.0813,7.1497,7.1564,7.1881,7.0632,6.9883,6.9309,6.7498,6.5497,6.3905,6.2726
461,5.9025,5.6915,5.593,5.5617,5.613,5.7485,6.0487,6.5046,7.0325,7.1338,7.0656,6.9186,6.5633,6.6077,6.6027,6.6632,6.8615,6.9394,6.9862,6.9721,6.8149,6.6128,6.4411,6.3169
